#Digilent WaveForms Oscilloscope XY
#Device Name: Discovery2NI
#Serial Number: SN:210321AD1230
#Date Time: 2021-10-15 02:27:55.944

Channel 2 (V),Channel 1 (V)
2.797340012647476,0.0936187644816231
2.777477501722161,0.09738012609610987
2.758299904966677,0.1011414877105988
2.741861964890546,0.1011414877106005
2.723026825219973,0.1011414877106005
2.703164314294658,0.1049028493250877
2.685014088793923,0.1049028493250894
2.666863863293205,0.1049028493250894
2.647343809452793,0.1011414877106005
2.628166212697317,0.1049028493250877
2.61001598719659,0.1086642109395766
2.590495933356178,0.1086642109395783
2.571660793685621,0.1161869341685528
2.554195482354741,0.1199482957830417
2.533990514344491,0.1199482957830451
2.51378554633424,0.1199482957830451
2.49632023500336,0.1274710190120191
2.477485095332786,0.1274710190120225
2.457280127322544,0.1312323806265114
2.440842187246421,0.1349937422409986
2.420637219236189,0.1425164654699714
2.39940487997118,0.1500391886989526
2.381939568640282,0.1575619119279335
2.363104428969726,0.1650846351569079
2.341872089704717,0.1688459967714002
2.32406432128891,0.1763687200003781
2.304886724533434,0.1876528048438393
2.284339299438272,0.1951755280728188
2.265161702682787,0.2102209745307711
2.247353934266971,0.2365505058321999
2.226806509171818,0.26288003713361
2.207286455331405,0.2967322916640218
2.190163601085445,0.3456299926523547
2.170301090160113,0.4359026714001097
2.150438579234799,0.6202093905099805
2.132288353734072,0.8872660651386521
2.111740928638902,1.237072695286238
2.091193503543749,1.601924771891492
2.074755563467625,1.884026892978066
2.054893052542295,2.199981268595244
2.034345627447125,2.504651559368986
2.016880316116245,2.749140064310651
1.997017805190913,2.997389930867027
1.97715529426559,3.238117074194315
1.958320154595034,3.437469239762134
1.939485014924468,3.621775958872095
1.918937589829307,3.809844039596536
1.899759993073813,3.967821227405155
1.882294681742933,4.103230245526692
1.861747256647763,4.242400625262841
1.842569659892278,4.34771875046853
1.824419434391552,4.445514152445241
1.803187095126561,4.550832277650881
1.782982127116318,4.633582233169646
1.767229101210018,4.686241295772527
1.747366590284703,4.753945804833296
1.726476708104632,4.806604867436123
1.708668939688814,4.847979845195531
1.689491342933321,4.885593461340438
1.66825900366833,4.915684354256335
1.65113614942236,4.942013885557759
1.632301009751786,4.964582055244704
1.612096041741553,4.979627501702652
1.593260902070996,4.998434309775087
1.574768219485341,5.009718394618565
1.55456325147509,5.021002479462037
1.536070568889453,5.024763841076524
1.518947714643476,5.028525202691014
1.498057832463394,5.036047925919992
1.47819532153808,5.036047925919992
1.46141492437703,5.032286564305505
1.441552413451708,5.039809287534478
1.421347445441456,5.039809287534482
1.406279333705011,5.043570649148968
1.386074365694761,5.039809287534482
1.366554311854366,5.039809287534482
1.349089000523469,5.039809287534482
1.330596317937832,5.043570649148968
1.31039134992759,5.039809287534483
1.293268495681613,5.039809287534482
1.275460727265813,5.039809287534482
1.255940673425419,5.036047925919996
1.237790447924683,5.03980928753448
1.221694964933465,5.039809287534482
1.20217491109307,5.039809287534482
1.183339771422495,5.036047925919992
1.167244288431285,5.036047925919992
1.146011949166294,5.032286564305505
1.128204180750493,5.032286564305503
1.112793611929113,5.028525202691016
1.09395847225854,5.028525202691014
1.074780875503065,5.024763841076528
1.059027849596765,5.028525202691014
1.041220081180958,5.028525202691014
1.022042484425482,5.024763841076528
1.006631915604109,5.028525202691013
0.9888241471883027,5.028525202691014
0.96964655043281,5.021002479462037
0.9528661532717686,5.028525202691011
0.9367706702805507,5.024763841076526
0.9186204447798324,5.017241117847552
0.9008126763640171,5.021002479462037
0.8857445646275718,5.024763841076524
0.8662245107871698,5.024763841076526
0.8491016565411925,5.021002479462037
0.8350609160595048,5.021002479462037
0.8158833193040312,5.021002479462037
0.7984180079731341,5.01724111784755
0.7850621816612707,5.017241117847548
0.7672544132454717,5.021002479462036
